channel_id,subscriber_count,view_count,video_count,days_since_last_upload,videos_last_30d,videos_last_90d,mean_engagement_rate,median_engagement_rate,mean_to_median_er_ratio,engagement_cv,mean_like_rate,mean_comment_rate,mean_comment_to_like_ratio,mean_inter_video_days,std_inter_video_days,posting_irregularity,max_subscriber_spike,std_subscriber_growth_pct,mean_subscriber_growth_pct,growth_spike_count,engagement_rate_gini,country_consistency_score,label
SIM-0010,187316.6226522644,-450987739.9319863,-4220.952734485675,47.56055258049314,8.31204095574001,8.781429768652096,0.01129683819254789,0.016006788609922697,0.5826914569169833,0.40099732752558825,0.02550491343857694,-0.0008050389396549876,0.02465294281971917,15.124265878038905,27.361387227234147,-213801.3061562646,5923.052662860151,3.7647870152252754,0.8298172259345258,0.24202518516676796,0.19652528550363682,0.11092079106281298,0
SIM-0011,17684.343928107133,170102828.45433378,477.001770148575,97.19399484293143,-0.029480397199847765,-2.715430274649469,0.04909687771984163,-0.002635385664088991,-0.7300964994959278,0.36660586430972963,0.040555804124045663,0.004688067039686066,0.24477158521203543,-8.023799755865936,11.728369280929808,24197.035622184976,1682.2432283622113,2.0027162540713923,-0.321174015522297,1.4210583000168047,0.3112551326129615,1.0321935199973835,0
SIM-0012,-839333.1006927993,339575991.0171546,-1539.7994120406397,91.53691066527023,8.081683985618685,8.877948630827726,0.03428367871551206,0.013640322190602634,1.8590289467598553,0.49126132719628773,0.11772431171828471,0.0009217879361792641,0.048312624813835275,-24.173491780012593,3.176942642716847,-9415.77521774995,1164.2226334093846,1.4981201695358297,1.4500246257045606,-0.09319196129014155,0.6140498912899797,1.0499126085576334,1
SIM-0013,340162.34459188825,887086616.0032167,-247.8574081769591,-31.17834339205078,2.7532655777244215,10.19114958551254,0.09938798340442222,0.014020290826937305,1.127231814541699,0.21933071767914084,0.014922756181145457,0.003290115186020654,0.07995718913845477,0.5355079919143417,15.592813510431151,85320.5592221382,1848.3328272902054,1.4996487053438763,0.6205990028196291,0.8378787136561917,0.15258107575432373,0.010081793533295936,0
SIM-0014,-36064.17428923916,-437541495.4123345,1106.479816152102,78.90444101188724,-0.5389273638807767,9.962659873704515,0.006913515354186658,0.04251728206566388,-0.1121299273315578,0.8471887969837029,0.019067638201651717,0.001763349840206286,0.11922590213415199,5.4928201785957045,16.10522041610394,-42790.776123261065,2302.93598849533,3.4717661600901297,1.0586056118146454,-0.5194530379409669,0.629723223226816,1.3008119728742118,0
SIM-0015,-67061.27082757687,-34956222.73464748,-2657.9936690645827,85.41466375310645,9.263358623110287,-1.3660119099598307,0.020489472681257156,0.012518035249083213,1.3417671880471416,0.36585060128946617,0.018337224575113477,0.0007561354961318008,0.11862938614523286,4.265029153508174,-5.96962952982558,-207729.48986673343,3258.632696289221,2.5169602072769006,4.0927000767478665,-0.49251620978496385,0.17039156404601485,0.9247533940982711,0
SIM-0016,655469.7315645075,83218523.78174627,5240.542654683938,44.15921319820535,-0.410196134922405,-0.049576786170396875,0.03233506837482421,0.11151076832092492,1.6360403551357332,0.41024887844879254,0.11199757852915992,0.003767983763659666,-0.013485286683717963,7.312910997994381,-15.629991046682914,-216294.50334395858,6552.453745995819,1.2617289151041635,-0.12232043580431783,0.10602269539767606,0.5248014644002567,0.8986995850438271,0
SIM-0017,2548909.026371024,1608620532.768384,1909.8365472489177,1229.1418995138156,0.8540008005472781,9.96846973318862,0.06692699998715393,-0.0023530364561471845,0.91655454997486,0.35407242954239426,0.04046891259110283,0.0026124044563452663,0.0727427984897131,-2.7497871477852627,8.066281083364618,-20271.866957988757,2212.2210300366987,0.6878312393576755,1.0466975939482905,-0.7548380068559459,0.39983930180565214,-0.02854152366448988,1
SIM-0018,3447512.0554349744,657330012.7580955,1040.4207906493039,-63.10246625647998,3.8929281639053643,10.153962181879937,0.023120243550194163,0.012066386431218143,1.2196159761749916,0.32159760432113627,0.03574821572826806,0.0009621007426462548,0.028052307503869604,-17.39620323421454,13.73274044821262,91801.1322572125,11952.789551634933,1.7487143774138434,0.31494977391576184,-0.5889008935398901,0.7562239375615359,0.9738137874898921,0
SIM-0019,2144389.051591472,-291328357.9470243,1271.7779861204808,-134.74987728341702,8.911931998690507,1.2140060146414118,0.002787711896318632,0.04290993016719662,1.046678803325646,0.13132134460842082,0.013066667589214289,0.0073142087601516526,0.03976858607061759,-3.767155542660679,-6.465081379771114,-46754.72794487408,-771.0226289729317,0.32160718666786225,2.3772670054719085,0.46155812533879575,0.7262531592956937,1.0005235849951162,0
SIM-0020,-207838.76777973695,-232757131.94495988,3047.905737129834,445.6061953339716,2.0570679161220604,9.018228488389964,0.03703251431704586,-0.0004950510462680511,0.6116506777807662,0.24916225185575913,0.006646452099234636,0.0012850160158244962,0.05044882247281065,-8.458118782609521,-0.5282389819479195,7975.712421272823,5175.874518464382,2.118635736088361,1.7731283230120898,-0.9001815839470346,0.22353465336127062,-0.16140929598182097,0
SIM-0021,-1195132.0067073791,327800696.56992817,4422.695961428536,236.14142689217311,7.570798939322816,-0.13528074188617212,0.06626879793477973,0.03313239776467699,0.9332599012802001,1.1103001911113362,0.01273224901184065,0.0007051704566642937,0.0339286434214595,30.917929277053574,-11.961530424019728,-281753.01926749514,13503.961339366273,3.6225238765089114,2.036279204360516,-0.016232383665822633,0.5448172649461781,0.007415613415733671,0
SIM-0022,3178515.901032535,-344173169.6734737,-4053.6608758534167,-82.84351028398927,8.202566847779275,9.028207055427577,0.00845841583107967,0.050381214780198136,0.4471192063303544,0.38402718282867415,0.08184977729162383,-0.003129264697172603,0.23228515399094135,-8.211213363940612,30.071719324882075,-165458.45902109155,1980.710116859137,-1.0373628722561479,-0.07360974937925102,0.7245033410221773,0.29135708495039503,-0.05994821479136289,0
SIM-0023,-717495.0298701599,-981953993.2357869,-852.1315050659589,23.043800432289363,8.984974819524547,7.919564050225372,-0.002441071042247304,0.00591459699531371,0.9087982322069061,0.4182919625712658,0.039062894154407786,0.0014585843241755928,0.05699172755897744,0.28714785538424037,9.492872146064734,-113951.02234805882,946.8786580324299,-0.19086027209324885,1.1243516674097274,-0.05432604632310637,0.5189858705538988,-0.027303455630197697,0
SIM-0024,-453146.6704038602,-210344427.59738714,1168.28250318035,-44.28147877492761,4.05016251250073,11.537702421556556,0.003232945848397069,0.013118239530237044,0.19401382758163077,0.9137057328729384,0.02189986028371319,0.0009308418790079723,0.029177922704373364,2.9256992795904746,-1.4199383292269865,-65135.25748053894,1549.270445044827,-0.8658287963084828,2.253738417461138,0.7110998818544105,0.43170544173467806,-0.17971504224957371,0
SIM-0025,678281.2568740371,131184955.13576196,480.15392353138515,-35.526638349256515,11.30387292482915,4.62451167415052,0.03498968396088102,0.03569990556710301,1.0092733533937204,0.5858957970864989,0.02353670684064504,-0.00030991394603992515,0.035160967171344495,8.618907171913381,3.731835500449988,-232457.33027815935,8016.0148434895455,6.267302407535063,3.9203712133437483,0.1222691869614351,0.3548353332367944,0.14067303736003092,0
SIM-0026,387460.1415048995,-1351361517.4504495,1496.1305140827326,-122.28254220062632,7.89303017359337,-0.7835731316915119,0.0475859895969992,0.005370920476719616,1.8813450783689118,0.342190581337235,0.0698302546718406,0.0030867879261175374,0.17360598293830634,-6.690172130181327,97.94532087862918,65314.94326896082,3513.3195283170244,2.5721698060383003,2.620314780500844,-0.4037865438231796,0.3366110527735622,1.1091366380536958,1
SIM-0027,704739.5998181326,595135823.2170731,2386.033320622899,-24.459495972463635,12.28769358635897,10.54717707327954,0.1123213234971697,0.02073966740226175,1.6393071449814736,0.44134984791885185,0.048068207694034304,6.282991644025027e-05,0.14654430271072189,-2.0008121939859516,5.026353271034516,-51400.72969643373,9080.638410367672,3.117730684635788,0.2159594823884114,-0.007777014424894711,0.5974673927064089,0.5880128358241556,0
SIM-0028,233590.25476526207,424703785.5204694,4081.7055031428217,140.5527760735251,1.5583417386451948,10.156180390845604,0.04243400381713609,0.05621980705279214,0.5312819222156002,0.42474799979562694,0.08244729363787073,0.002479560453885317,0.09299085254596347,43.35659703341908,3.6350224146916243,206190.26391400996,2947.0327170908654,1.5453476610068129,1.2170383220029808,-0.09725798015159529,0.2621090947240286,1.1173844972032276,0
SIM-0029,1405100.5495421765,-799846336.967381,16150.644173251963,27.838366616957924,6.074503824155086,8.946546687061572,0.02588995911198195,0.01784298484031192,2.1185131786011597,0.594224390950323,0.021180314413517982,0.006050964002133612,0.21403401039703016,1.0954689109554288,-6.852365704049925,31417.27164986322,-3455.2442503217085,2.7038867669170434,4.094799838817903,-0.4825204459796824,0.6041766355713892,-0.05242753300234295,1
SIM-0030,2228374.108037756,-322683394.5601111,-1215.8046409376366,410.31811077143055,14.267196857191731,11.412279665304393,0.013847760811577747,0.06135055780868855,1.4761704448148625,0.8253468860851875,0.032286166199598926,0.00024280226295746448,0.02695750758619855,-3.011543150891012,-10.698672008813054,-220545.8211195972,5734.937199416201,1.9715982503785203,1.511486971731723,0.11112362896971868,0.44490594970507213,0.950016388394237,0
SIM-0031,2088109.094013766,-434880007.8163073,860.5750712503223,-82.56106155250319,11.644543300943512,9.787528553465918,0.015167096238506223,0.045297551890405685,1.9463942240265713,0.4866323655583402,0.054564066463064435,0.0007842617077946522,-0.012120208525150864,132.13195743774284,10.20628415176131,-17108.52937532879,6575.0045642768255,3.770261006917079,2.81146139468079,-0.19155736038681764,0.36783665434615065,0.07375476185522757,0
SIM-0032,4566947.078561977,-261384077.0197071,5836.489343227415,142.23964573495107,3.8897092652947136,8.413079871833435,0.07881806948138449,0.039691590736441254,1.2591964494251462,0.4054713133750653,0.009362346270763065,0.0009613493662849085,-0.026573235347854676,70.9205047724873,7.816384707021648,-50686.64602940221,-1099.451469933112,3.2567168128243917,-0.7261627309571155,0.6362082145150304,0.6594033093686372,0.16587424563207404,0
SIM-0033,2269582.8634877694,37960656.67100322,-3998.168663043562,504.93770253584006,-1.6569990633649094,5.86414496580349,0.003652430239590646,0.028896404015022126,1.197488167304201,0.2685778256166773,0.053215929509769895,0.002961844084545834,-0.012192415003237185,4.7311840232204325,152.44073789480555,-93989.129083849,-5243.032602738385,5.436795119383031,2.645240504144738,1.035383706998092,0.5358895875994898,1.1053395588905561,0
SIM-0034,-558024.0258353371,1034181306.1667955,1.1677870570495656,-4.561468261350191,9.565314076144558,11.52763458899616,0.011792786045564848,0.014148900918443192,0.9420756517300524,0.11714933082910087,0.03641374963791624,0.0020139571989814635,0.1842681346217264,12.216963201454796,7.386039814593007,-170970.49979734098,1172.4581983043188,1.5387258418857508,2.293165601990498,1.0637563970800106,0.7893945985842558,-0.10115630715817954,0
SIM-0035,4562345.9413872445,-110204136.52640942,4339.011198610945,-160.0849383813911,-0.9200596893246554,7.869499695606998,0.09064543869737855,0.04247045030176187,1.5900988238833094,-0.11099389945482507,0.0225658187270512,0.004620810999605809,0.10022475586571986,7.862879081111007,-8.327957961310588,-318818.9239535237,7985.221510162518,-1.097847692550997,1.4798474557654548,0.19424524496672776,0.6187434330843712,1.2368417523527637,1
SIM-0036,16543.794475341303,-846649925.3460932,-2142.262374474502,-69.6345305154385,9.564307007055469,9.853974566632813,0.006114408249183858,0.0014333669498709668,1.8708157610075045,0.3221083897340952,0.024826834634210326,0.0025732759278118095,0.11606162044683614,3.916546558894417,16.787578230152594,65238.751884708734,3784.141251210496,1.1115526706151915,-0.2035185000377674,-0.08606998229961527,0.33578717786645224,1.030975957025103,0
SIM-0037,-1217999.1350639714,917361596.9116457,1473.955579794166,-98.90921683234534,7.908372407801886,1.2369438042242755,0.09450865131374993,0.03212523990292194,1.1761848008939406,0.08495284511362539,0.028295186365668478,0.0034696038938127546,0.027125854379772017,52.67609900482431,27.4609352184108,-154679.54081096215,-1054.1021267094447,3.5319248453765386,1.195081206945484,0.39978476218748926,0.40536729471406896,-0.004417935741533625,0
SIM-0038,47779.018937985995,174885887.02876467,-1240.358591220318,-155.8821370833112,1.7520228206745638,-0.5097060889366826,0.011603714884014425,0.006569500141712498,0.18827037680451864,0.5683588004550434,0.03005021922332959,0.004701975234825401,0.09046815405732576,0.7459815192118882,6.476911106900035,-88869.23234517187,-1426.2637253446765,2.7254913642855385,3.42007926383333,0.11510799922328992,0.5469377875467468,-0.07154004148377358,1
SIM-0039,1134524.6729129257,-234280351.0539916,55.88139383750246,207.58428046818696,10.461384442227244,0.35545337745849037,0.042011868439449165,0.014990542870616897,1.6609842602955336,0.6122621978487749,0.014640887587199372,0.0023371816379999496,0.018815981731462893,2.859629935769858,23.456131725610938,48619.06561958264,6082.275021517696,0.6463780210708221,3.249916384125071,1.0958834993620277,0.6881040801249819,1.0378427133921309,0
SIM-0040,1828892.216110909,1010452929.6444141,-2284.7604352121048,385.5365061196714,7.438037385495826,2.699263881862202,0.02907090254189668,0.03382781691250744,0.8789237417676428,0.4871495018657434,0.005768440422439503,-0.0009497535580152664,0.43799599124305616,40.879619552068725,24.00061670853324,-37008.06440221928,5631.385398444906,0.9371545518984878,3.129644174327902,-0.554225639042242,0.5831653195418788,0.3451842328863053,0
SIM-0041,2352103.317568001,-112580344.24453889,3148.3335400705873,11.017744271773674,10.526645191824446,12.476971242675209,0.06933841880108212,0.07345494539913319,1.1079971620056572,1.0907448369846358,0.02799549798299136,-0.0007960862482673862,0.09471928562545888,11.196766522552483,3.320294835268436,74917.65530820374,-458.94327232776095,-1.4540777029926764,3.8829618472925236,0.36551396315017,0.4816894177842696,1.010210147494701,0
SIM-0042,1207468.7282039486,500382749.8291312,-992.2203292915209,-14.562637910593168,1.6325508429762476,3.6276325240638636,0.05649095666731687,0.0004398184957924373,0.6021869590712823,0.42513495439589566,0.018028039631128995,-0.00032843062735230877,0.029768033393453255,16.54868694355046,91.45697427961395,-65552.00232724713,6295.279168174108,4.081042861403685,1.2198981282566494,0.185609433980853,0.4237481836419264,-0.0800006331604815,0
SIM-0043,417771.82290429727,325150435.09926885,640.0325614793297,-45.61000032780692,7.051776887724586,11.855191989113479,0.03820478566964542,0.02787100503615485,1.9445904339288893,0.5271745359712143,0.03162248524785169,-0.000161890784390194,0.1188328584689694,-1.0538796878313814,24.68349961748446,261031.29511988533,-8818.21055521659,0.41797553689979594,1.616187346321652,0.4129349550688982,0.49629700645948266,0.9894234833111629,0
SIM-0044,3524588.411008656,1045684612.8182418,449.4998833104179,95.80109524501093,5.905736186863173,10.104246067262691,0.051247768429188253,0.039193703218001655,0.9606850245172225,0.3348352045215715,0.02874255030029952,-6.133905577111764e-05,0.01827441583312693,-12.422573967250578,0.6398968358914694,76265.90385462914,9703.847847136905,1.4618225085527035,3.525129974246563,0.009389824476151845,0.5999189821077606,1.085603189126251,0
SIM-0045,1356087.2011350251,-158998735.89474618,479.16857885883576,-6.166670702843053,8.377439522532061,11.255500563442652,0.04000358362800564,0.01674538182847731,1.0556194840390274,0.20128965433752433,0.021984761456943336,0.0007663712995879209,0.060510896613679685,19.322376518895634,3.861087917531079,272771.1811487723,8414.500038945842,2.2213081053488577,1.9671888880728226,1.2279899524072533,0.4547935220136535,1.007381982201263,0
SIM-0046,172803.08796314942,-93962188.66133916,98.53034679745087,-177.68436352323002,0.5104833787340234,2.4634497126341923,0.009442489039402039,0.007969679926526483,1.3374281417700749,-0.06165764843215035,0.029003881594140794,0.0018851113583564186,-0.061446934850253945,-1.8269105920361373,47.538437307086056,-162188.32187266063,11056.171940689399,0.28506472450795783,0.7099840874544975,-0.16715375157725762,0.3983481146613199,1.0848889841355143,0
SIM-0047,1836079.5136112247,314069520.62717307,6065.702450611407,-79.34655801964705,6.849019762772989,9.613931323259553,0.04045278660711145,0.06855893184942936,1.823260896493971,-0.05294740266482262,0.02809796218498361,0.0011129624180672777,0.12226335661938086,-7.428090293396648,-1.0563701100949034,-211813.29350499166,3435.73745381379,4.197094349078115,1.2030218646170572,-0.5797792588919598,0.3201715432867257,0.9395951371862457,0
SIM-0048,1168186.077280581,-384999323.8320195,-1313.7675032115937,73.11799866753658,1.1871101003360975,11.237727506592815,0.03304781351359272,0.018770520466429835,0.7973101796549026,-0.05777862572722045,0.033458319335851944,-0.00028611411118518553,0.03956839969486735,18.494046647443362,29.311746037870794,-176681.8239343245,5387.1467637275255,3.2254726550042285,1.5117607474390853,-0.4983744320183023,0.3757499610776469,-0.23900941713867066,0
SIM-0049,1613396.66242882,-1321333487.5694115,-2899.403427244103,7.151314315679322,4.056786887586324,12.10181580205848,0.023380922606479494,0.009783930805884019,2.0277543420436244,2.016049539577073,0.015065857241881836,-0.0008535405266734735,0.07599962147103471,4.837360128428541,-7.490907552913939,-98389.08613052002,6832.114146638029,3.557691182593812,0.8850866063392105,1.0664353084925697,0.44591262409746024,0.7817302309291964,0
SIM-0050,457556.42320308695,1469450008.3915355,4313.064585499021,62.28946170247387,10.845134499801846,7.1994919186062045,0.06683360002696823,0.04558439586422655,1.623864544395063,0.29037649479778826,0.035253348452855944,-0.00069239057226155,0.041710097433881634,-7.008526204042855,-1.4231757903561966,159925.51426579934,4961.994887731572,4.997024650969935,1.7026615969989007,2.0309365006953097,0.3509029396708676,0.9540605023171771,0
SIM-0051,2230226.889667432,-579078037.8521032,6933.8300898996185,4.70384746208876,-0.06558090725797072,8.927834492790582,0.039342206978556504,0.054913346652358065,0.30485079969210027,0.4283642459584346,0.0742693864493394,-0.0019087337873681131,0.38046016701742513,-15.036451782676831,58.25712240610995,162601.79093252818,8880.655688506653,1.4808535087013934,2.082135420267104,1.9298524484902781,0.6524540580425252,1.0006147071142288,0
SIM-0052,1608666.8181133387,1438683616.7793543,19732.18260853416,12.635077167338222,6.765900358199924,0.7615093673334709,0.017305162632383395,0.06429812936743598,1.6769279667052133,0.12015084948483315,0.012287212064116983,0.02089876481792885,0.1257914540683721,-3.9607868080457678,1.4342879539339304,-25220.88535911665,3221.8488498401866,4.298481180076665,1.943483934928985,-0.42939491525008966,0.3085666283520758,0.8617657242234263,0
SIM-0053,1584449.5870223888,1058834877.8393497,-2264.95218299184,40.000892549803424,3.445359074948846,0.621566659744439,0.04085939388882382,0.006621017108761416,0.6503093274309975,0.12586585720367172,0.01833514679058975,-0.0026136404763212983,-0.013132074857944825,4.443433113022914,-3.773365480169163,-124057.26957752586,270.5517784543482,1.6950315664364215,2.7770429072514062,-0.9816497769209566,0.5240501760033676,-0.1276239576225813,0
SIM-0054,151798.60136213375,164631022.16053388,2505.883300075895,152.33070727441606,-0.6815418978683251,2.1695581526520087,0.030411425957948324,0.0302737330684468,1.8263773782724297,0.8295323795095989,0.04400574350199464,0.004091659234417634,-0.018615288665401353,2.017888321457635,-4.356027053213697,-56570.80338643353,-5812.919638158454,0.007954176280705605,-0.44472090301873335,0.46447474579786924,0.22293222511844296,0.9880114249768014,0
SIM-0055,6864045.627245602,-369514137.12325287,4419.463897707179,-19.244145382519932,6.6648474938900915,4.096369515081834,0.011741679091267212,0.018248301556726826,0.7756312511647108,0.3405084353741008,0.001591039157770771,0.01972848633061241,0.01914839070762701,82.97013849448985,29.00437946634414,193475.7111403323,6216.117741776586,2.2747736978501614,1.5363455192854423,0.14878953709359696,0.5636941388974893,1.1764436352678915,0
SIM-0056,1540378.8036618053,749627958.1359224,4453.935011708562,72.23168787503553,7.3768825912267815,9.262681768691447,0.061106936668910275,0.020933042493130084,1.8650552866966161,0.9450080060003403,0.0419323516920313,0.004777425596288488,0.051421208027899165,4.264510408959422,22.277419830356628,163111.63828902855,5699.948082399136,-0.31065045195756635,1.7600471549889416,0.7613048370682577,0.36066882868553685,1.0296522326180941,0
SIM-0057,3017122.0536610894,1282936641.7994576,-2010.2720864136509,187.14720959243715,0.20320626881269221,-0.47831160416531526,0.0332445418634515,0.013624913092209166,0.7493728807114707,0.8397310719835387,0.062407181253217946,0.0010091383175559448,0.11319317859146555,14.835430583985211,-5.556694552680461,50753.21620225051,3687.7934030596552,3.084620537719827,-0.4824386655299589,1.7236315554357866,0.38850579296057997,0.9810810098265412,0
SIM-0058,993803.667633865,556434231.9174464,5697.803614867587,158.70661298860665,10.382551399137355,8.957954850558062,0.05400781678641367,0.025873406101993162,1.997620045806657,0.20186839564855877,0.09535460848888237,0.0028739701233430367,0.16028032246538318,-13.644520270687273,-11.663270101640519,-220711.3434297732,8697.749929977048,0.6226102868588815,1.637611260465894,1.306214991022888,0.5936571717121615,0.14970986229445435,0
SIM-0059,180133.0167399902,149317719.09654546,871.3991035200743,15.330864986163062,8.258653538750956,-0.04026505909338712,0.07029677375907355,-0.003896194926918027,1.4605606218414537,0.9937459512757001,0.029571990996654352,0.004749233761584176,0.19334475670175716,65.62996422733742,-10.734548685160263,169929.89149376244,-458.5227050245426,2.5258823530238335,0.7768930617358161,-0.35170695643952277,0.3367508307839316,1.0329104583808915,1
SIM-0060,1820416.7288404955,256659889.8614988,2421.2109837874864,-115.7400683442343,12.570799645987744,12.34792743167804,0.010881522120080606,0.012853582073354516,0.3884479604751122,0.6004888444123133,0.060303707166889445,0.0009458000186865366,0.23767935511409935,5.159917924859701,-1.5789637973122925,7434496.177712159,-472.779363905207,1.014232189288899,1.701097810341272,0.46157665053095226,0.22470827807511726,1.0577343202852982,0
SIM-0061,-452665.5415362267,294792729.2880645,7993.803463971944,-48.144200352492604,-1.7955021255557804,3.8274901732841213,0.04660143135185265,0.0475654574410852,1.0108703129803853,0.020807047859546846,0.014183578156578034,0.0009359173954047819,0.0989625868848987,-12.852032957894405,-6.386710645243047,140091.92672598685,2071.3132555347556,3.8809896026189863,4.227450559875376,-0.1769154745608038,0.478473504112072,-0.19655080732369518,0
SIM-0062,1143628.4980877195,381872154.05460286,3349.296054638458,-80.48623928121157,13.488463418218844,2.8720167915921953,0.036723416913348114,0.058414455955793504,8.044275110788169,0.3989685410176346,0.02125412007587542,0.0005846538890630428,0.06545618319358987,-10.318025422578168,-2.6023263772194527,115451.06173638075,8448.599195587076,0.43105432324285786,5.203873151755137,0.41074400306075887,0.547195116246664,1.1842017362624422,0
SIM-0063,1106324.3874423276,94017018.16756508,-3203.2055982752063,62.71000387555075,0.9571501421351065,11.258226892418314,0.05299542426890971,0.0478001534936383,1.8554635214457456,0.3416432524401857,0.05333529592424548,0.003238417181305985,0.08412616360390629,3.0252873616009217,-7.655894617779409,-27217.248894003922,-8507.153863783637,2.281675016719115,0.7448613834850182,-0.5182935508580406,0.4006360434410336,-0.016268007493814542,1
SIM-0064,2430982.6382376654,761645240.5069201,431.94787004382005,102.00857026496567,9.493572599945256,6.918771148605206,0.03662858209448071,0.0017917554158296978,0.9401874061104442,0.48594449808445295,0.019939700084025964,0.02717670224476141,0.3712248646306439,2.4225936885111894,-9.044792588882872,-176463.00075836404,-2390.5813638357295,3.9149131327514515,3.546433237823106,1.2525305877374568,0.2831350288395776,0.1052037481039536,0
SIM-0065,695817.8210848193,774914580.3237448,1362.4348597731487,101.6710184250553,7.828924482284705,9.770892737378258,0.08644970707037283,0.02867749664077391,0.9986660290510795,1.1564054759658453,0.03256668144239217,-0.0008860078894439617,0.1451031982762081,4.331050713511252,227.60829261507632,-110480.14530042374,-2405.32827225785,2.901941250258114,3.1565881212827387,1.4451751251436935,0.24877619461017728,1.2186494429453312,0
